0.454475	0.13075773848452302	-0.32613595132809736
0.6358042	0.041653916692166615	-0.10389319901360197
0.8171334	0.00948998102003796	-0.023669910660178685
0.9984626	0.01177997644004712	-0.02938161723676553
1.1797918	0.021479957040085918	-0.0535753088493823
1.361121	0.03438793122413755	-0.0857703780592439
1.5424502	0.03138193723612553	-0.07827282785434429
1.7237794	0.031601936796126405	-0.07882155075689848
1.9051086	0.03198193603612793	-0.07976934486131029
2.0864378	0.03178393643212714	-0.07927549424901152
2.267767	0.03362993274013452	-0.08387977824044351
2.4490962	0.03591192817614365	-0.0895715312569375
2.6304254	0.04053991892016216	-0.10111466577066848
2.8117546	0.04375591248817502	-0.10913599692800614
2.9930838	0.049803900392199216	-0.1242208883582233
3.174413	0.057051885896228206	-0.14229881380237241
3.3557422	0.06249987500025	-0.15588718822562356
3.5370714	0.05965588068823862	-0.14879369761260478
3.7184006	0.054817890364219274	-0.13672678214643572
3.8997298	0.04844790310419379	-0.12083875992248017
4.081059	0.03909592180815638	-0.09751304817390365
4.2623882	0.031927936144127714	-0.07963465833068335
4.443717400000001	0.024525950948098105	-0.061172626854746295
4.625046600000001	0.01800996398007204	-0.04492045215909569
4.806375800000001	0.010681978636042727	-0.026642991114017772
4.987705000000002	0.006345987308025384	-0.015828161543676913
5.169034200000002	0.003895992208015584	-0.00971738376523247
5.350363400000003	0.0020519958960082078	-0.005118088163823672
5.531692600000003	0.000901998196003608	-0.002249763900472199
5.7130218000000035	0.000147999704000592	-0.0003691408617182766
