#! FIELDS rc file.free der_rc
#! SET min_rc -24.333
#! SET max_rc -1.64604
#! SET nbins_rc  31
#! SET periodic_rc false
  -24.333000000   -0.000000000   -0.000000000
  -23.576768000   -0.000000000   -0.000000007
  -22.820536000   -0.000024178   -0.000278877
  -22.064304000   -0.038517840   -0.307377510
  -21.308072000   -4.365213341  -19.930954754
  -20.551840000  -42.460512379  -66.668063684
  -19.795608000  -67.058023292   -0.307895756
  -19.039376000  -64.503972107    3.141787004
  -18.283144000  -64.404244249   -1.718393196
  -17.526912000  -61.617936200    5.520266722
  -16.770680000  -62.503692855   -4.679593709
  -16.014448000  -64.634033525   -2.724251419
  -15.258216000  -64.675958205    3.609353600
  -14.501984000  -64.866340767   -4.477617273
  -13.745752000  -64.849823636    3.705389651
  -12.989520000  -66.530606655   -9.303369565
  -12.233288000  -74.638396596   -7.916459680
  -11.477056000  -74.711365888    3.404258441
  -10.720824000  -75.423841818   -1.600834879
   -9.964592000  -76.539282707   -3.374349727
   -9.208360000  -80.001869924   -0.372595780
   -8.452128000  -75.365273711    5.019247201
   -7.695896000  -74.284676232   -2.036662060
   -6.939664000  -78.989658729   -9.833561578
   -6.183432000  -91.505576166  -12.546368529
   -5.427200000  -89.933307115    5.801058641
   -4.670968000  -68.947178835   72.158301097
   -3.914736000  -11.715538500   44.202362651
   -3.158504000   -0.210627840    1.449637121
   -2.402272000   -0.000302841    0.003031562
   -1.646040000   -0.000000000   -0.000000000
