#! FIELDS rc file.free der_rc
#! SET min_rc -24.333
#! SET max_rc -1.64604
#! SET nbins_rc  31
#! SET periodic_rc false
  -24.333000000   -0.000000000   -0.000000000
  -23.576768000   -0.000000000   -0.000000007
  -22.820536000   -0.000024178   -0.000278877
  -22.064304000   -0.038517840   -0.307377510
  -21.308072000   -4.365213341  -19.930954754
  -20.551840000  -42.460512379  -66.668063684
  -19.795608000  -67.058023292   -0.307895756
  -19.039376000  -64.503972107    3.141787004
  -18.283144000  -64.404244249   -1.718393196
  -17.526912000  -61.617936200    5.520266722
  -16.770680000  -62.503692855   -4.679593706
  -16.014448000  -64.634031176   -2.724225780
  -15.258216000  -64.673595232    3.626881749
  -14.501984000  -64.667869704   -3.600789140
  -13.745752000  -62.631299131    8.207523809
  -12.989520000  -61.488123670   -7.175406817
  -12.233288000  -69.074791362  -10.130647476
  -11.477056000  -72.624732997   -0.158318307
  -10.720824000  -72.142682704    5.179239034
   -9.964592000  -64.797918723    9.980396942
   -9.208360000  -64.451274297   -5.685777480
   -8.452128000  -66.085577724   -3.123140260
   -7.695896000  -68.781420173   -1.957637706
   -6.939664000  -67.586587897    5.860279237
   -6.183432000  -59.092142673   24.913803945
   -5.427200000  -39.048523040    9.015239785
   -4.670968000  -36.030989517   24.663331911
   -3.914736000   -7.695677293   27.018683866
   -3.158504000   -0.165673449    1.105719030
   -2.402272000   -0.000280323    0.002786090
   -1.646040000   -0.000000000   -0.000000000
